tail: top 25,000 uncoded strings, covering 492,040 education rows
[cip_llm] firing 50,000 units across ['local5080', 'fw4b', 'fwmoe']
  [pool] 10,175 done  7.29 item/s  ~91 min left  (failed=0)
  [pool] 10,200 done  7.28 item/s  ~91 min left  (failed=0)
  [pool] 10,225 done  7.27 item/s  ~91 min left  (failed=0)
  [pool] 10,250 done  7.26 item/s  ~91 min left  (failed=0)
  [pool] 10,275 done  7.24 item/s  ~91 min left  (failed=0)
  [pool] 10,300 done  7.23 item/s  ~91 min left  (failed=0)
  [pool] 10,325 done  7.22 item/s  ~92 min left  (failed=0)
  [pool] 10,350 done  7.21 item/s  ~92 min left  (failed=0)
  [pool] 10,375 done  7.20 item/s  ~92 min left  (failed=0)
  [pool] 10,400 done  7.19 item/s  ~92 min left  (failed=0)
  [pool] 10,425 done  7.18 item/s  ~92 min left  (failed=0)
  [pool] 10,450 done  7.17 item/s  ~92 min left  (failed=0)
  [pool] 10,475 done  7.16 item/s  ~92 min left  (failed=0)
  [pool] 10,500 done  7.15 item/s  ~92 min left  (failed=0)
  [pool] 10,525 done  7.14 item/s  ~92 min left  (failed=0)
  [pool] 10,550 done  7.13 item/s  ~92 min left  (failed=0)
  [pool] 10,575 done  7.12 item/s  ~92 min left  (failed=0)
  [pool] 10,600 done  7.11 item/s  ~92 min left  (failed=0)
  [pool] 10,625 done  7.10 item/s  ~92 min left  (failed=0)
  [pool] 10,650 done  7.09 item/s  ~93 min left  (failed=0)
  [pool] 10,675 done  7.08 item/s  ~93 min left  (failed=0)
  [pool] 10,700 done  7.06 item/s  ~93 min left  (failed=0)
  [pool] 10,725 done  7.06 item/s  ~93 min left  (failed=0)
  [pool] 10,750 done  7.04 item/s  ~93 min left  (failed=0)
  [pool] 10,775 done  7.03 item/s  ~93 min left  (failed=0)
  [pool] 10,800 done  7.03 item/s  ~93 min left  (failed=0)
  [pool] 10,825 done  7.02 item/s  ~93 min left  (failed=0)
  [pool] 10,850 done  7.01 item/s  ~93 min left  (failed=0)
  [pool] 10,875 done  7.00 item/s  ~93 min left  (failed=0)
  [pool] 10,900 done  6.99 item/s  ~93 min left  (failed=0)
  [pool] 10,925 done  6.98 item/s  ~93 min left  (failed=0)
  [pool] 10,950 done  6.97 item/s  ~93 min left  (failed=0)
  [pool] 10,975 done  6.96 item/s  ~93 min left  (failed=0)
  [pool] 11,000 done  6.95 item/s  ~94 min left  (failed=0)
  [pool] 11,025 done  6.94 item/s  ~94 min left  (failed=0)
  [pool] 11,050 done  6.93 item/s  ~94 min left  (failed=0)
  [pool] 11,075 done  6.93 item/s  ~94 min left  (failed=0)
  [pool] 11,100 done  6.92 item/s  ~94 min left  (failed=0)
  [pool] 11,125 done  6.91 item/s  ~94 min left  (failed=0)
  [pool] 11,150 done  6.90 item/s  ~94 min left  (failed=0)
  [pool] 11,175 done  6.89 item/s  ~94 min left  (failed=0)
  [pool] 11,200 done  6.88 item/s  ~94 min left  (failed=0)
  [pool] 11,225 done  6.87 item/s  ~94 min left  (failed=0)
  [pool] 11,250 done  6.86 item/s  ~94 min left  (failed=0)
  [pool] 11,275 done  6.85 item/s  ~94 min left  (failed=0)
  [pool] 11,300 done  6.84 item/s  ~94 min left  (failed=0)
  [pool] 11,325 done  6.84 item/s  ~94 min left  (failed=0)
  [pool] 11,350 done  6.83 item/s  ~94 min left  (failed=0)
  [pool] 11,375 done  6.82 item/s  ~94 min left  (failed=0)
  [pool] 11,400 done  6.81 item/s  ~94 min left  (failed=0)
  [pool] 11,425 done  6.80 item/s  ~94 min left  (failed=0)
  [pool] 11,450 done  6.80 item/s  ~95 min left  (failed=0)
  [pool] 11,475 done  6.79 item/s  ~95 min left  (failed=0)
  [pool] 11,500 done  6.78 item/s  ~95 min left  (failed=0)
  [pool] 11,525 done  6.77 item/s  ~95 min left  (failed=0)
  [pool] 11,550 done  6.77 item/s  ~95 min left  (failed=0)
  [pool] 11,575 done  6.76 item/s  ~95 min left  (failed=0)
  [pool] 11,600 done  6.75 item/s  ~95 min left  (failed=0)
  [pool] 11,625 done  6.74 item/s  ~95 min left  (failed=0)
  [pool] 11,650 done  6.74 item/s  ~95 min left  (failed=0)
  [pool] 11,675 done  6.73 item/s  ~95 min left  (failed=0)
  [pool] 11,700 done  6.72 item/s  ~95 min left  (failed=0)
  [pool] 11,725 done  6.71 item/s  ~95 min left  (failed=0)
  [pool] 11,750 done  6.71 item/s  ~95 min left  (failed=0)
  [pool] 11,775 done  6.70 item/s  ~95 min left  (failed=0)
  [pool] 11,800 done  6.70 item/s  ~95 min left  (failed=0)
  [pool] 11,825 done  6.69 item/s  ~95 min left  (failed=0)
  [pool] 11,850 done  6.68 item/s  ~95 min left  (failed=0)
  [pool] 11,875 done  6.67 item/s  ~95 min left  (failed=0)
  [pool] 11,900 done  6.67 item/s  ~95 min left  (failed=0)
  [pool] 11,925 done  6.66 item/s  ~95 min left  (failed=0)
  [pool] 11,950 done  6.65 item/s  ~95 min left  (failed=0)
  [pool] 11,975 done  6.65 item/s  ~95 min left  (failed=0)
  [pool] 12,000 done  6.64 item/s  ~95 min left  (failed=0)
  [pool] 12,025 done  6.62 item/s  ~96 min left  (failed=0)
  [pool] 12,050 done  6.61 item/s  ~96 min left  (failed=0)
  [pool] 12,075 done  6.60 item/s  ~96 min left  (failed=0)
  [pool] 12,100 done  6.59 item/s  ~96 min left  (failed=0)
  [pool] 12,125 done  6.59 item/s  ~96 min left  (failed=0)
  [pool] 12,150 done  6.58 item/s  ~96 min left  (failed=0)
  [pool] 12,175 done  6.57 item/s  ~96 min left  (failed=0)
  [pool] 12,200 done  6.57 item/s  ~96 min left  (failed=0)
  [pool] 12,225 done  6.56 item/s  ~96 min left  (failed=0)
  [pool] 12,250 done  6.55 item/s  ~96 min left  (failed=0)
  [pool] 12,275 done  6.54 item/s  ~96 min left  (failed=0)
  [pool] 12,300 done  6.54 item/s  ~96 min left  (failed=0)
  [pool] 12,325 done  6.53 item/s  ~96 min left  (failed=0)
  [pool] 12,350 done  6.52 item/s  ~96 min left  (failed=0)
  [pool] 12,375 done  6.52 item/s  ~96 min left  (failed=0)
  [pool] 12,400 done  6.51 item/s  ~96 min left  (failed=0)
  [pool] 12,425 done  6.50 item/s  ~96 min left  (failed=0)
  [pool] 12,450 done  6.50 item/s  ~96 min left  (failed=0)
  [pool] 12,475 done  6.49 item/s  ~96 min left  (failed=0)
  [pool] 12,500 done  6.49 item/s  ~96 min left  (failed=0)
  [pool] 12,525 done  6.48 item/s  ~96 min left  (failed=0)
  [pool] 12,550 done  6.48 item/s  ~96 min left  (failed=0)
  [pool] 12,575 done  6.47 item/s  ~96 min left  (failed=0)
  [pool] 12,600 done  6.46 item/s  ~96 min left  (failed=0)
  [pool] 12,625 done  6.46 item/s  ~96 min left  (failed=0)
  [pool] 12,650 done  6.45 item/s  ~96 min left  (failed=0)
  [pool] 12,675 done  6.45 item/s  ~96 min left  (failed=0)
  [pool] 12,700 done  6.44 item/s  ~97 min left  (failed=0)
  [pool] 12,725 done  6.44 item/s  ~97 min left  (failed=0)
  [pool] 12,750 done  6.43 item/s  ~97 min left  (failed=0)
  [pool] 12,775 done  6.42 item/s  ~97 min left  (failed=0)
  [pool] 12,800 done  6.42 item/s  ~97 min left  (failed=0)
  [pool] 12,825 done  6.41 item/s  ~97 min left  (failed=0)
  [pool] 12,850 done  6.41 item/s  ~97 min left  (failed=0)
  [pool] 12,875 done  6.40 item/s  ~97 min left  (failed=0)
  [pool] 12,900 done  6.40 item/s  ~97 min left  (failed=0)
  [pool] 12,925 done  6.39 item/s  ~97 min left  (failed=0)
  [pool] 12,950 done  6.38 item/s  ~97 min left  (failed=0)
  [pool] 12,975 done  6.38 item/s  ~97 min left  (failed=0)
  [pool] 13,000 done  6.38 item/s  ~97 min left  (failed=0)
  [pool] 13,025 done  6.37 item/s  ~97 min left  (failed=0)
  [pool] 13,050 done  6.36 item/s  ~97 min left  (failed=0)
  [pool] 13,075 done  6.36 item/s  ~97 min left  (failed=0)
  [pool] 13,100 done  6.35 item/s  ~97 min left  (failed=0)
  [pool] 13,125 done  6.35 item/s  ~97 min left  (failed=0)
  [pool] 13,150 done  6.34 item/s  ~97 min left  (failed=0)
  [pool] 13,175 done  6.34 item/s  ~97 min left  (failed=0)
  [pool] 13,200 done  6.33 item/s  ~97 min left  (failed=0)
  [pool] 13,225 done  6.33 item/s  ~97 min left  (failed=0)
  [pool] 13,250 done  6.32 item/s  ~97 min left  (failed=0)
  [pool] 13,275 done  6.32 item/s  ~97 min left  (failed=0)
  [pool] 13,300 done  6.31 item/s  ~97 min left  (failed=0)
  [pool] 13,325 done  6.31 item/s  ~97 min left  (failed=0)
  [pool] 13,350 done  6.30 item/s  ~97 min left  (failed=0)
  [pool] 13,375 done  6.30 item/s  ~97 min left  (failed=0)
  [pool] 13,400 done  6.29 item/s  ~97 min left  (failed=0)
  [pool] 13,425 done  6.29 item/s  ~97 min left  (failed=0)
  [pool] 13,450 done  6.28 item/s  ~97 min left  (failed=0)
  [pool] 13,475 done  6.28 item/s  ~97 min left  (failed=0)
  [pool] 13,500 done  6.27 item/s  ~97 min left  (failed=0)
  [pool] 13,525 done  6.27 item/s  ~97 min left  (failed=0)
  [pool] 13,550 done  6.26 item/s  ~97 min left  (failed=0)
  [pool] 13,575 done  6.26 item/s  ~97 min left  (failed=0)
  [pool] 13,600 done  6.25 item/s  ~97 min left  (failed=0)
  [pool] 13,625 done  6.25 item/s  ~97 min left  (failed=0)
  [pool] 13,650 done  6.24 item/s  ~97 min left  (failed=0)
  [pool] 13,675 done  6.24 item/s  ~97 min left  (failed=0)
  [pool] 13,700 done  6.23 item/s  ~97 min left  (failed=0)
  [pool] 13,725 done  6.23 item/s  ~97 min left  (failed=0)
  [pool] 13,750 done  6.22 item/s  ~97 min left  (failed=0)
  [pool] 13,775 done  6.22 item/s  ~97 min left  (failed=0)
  [pool] 13,800 done  6.21 item/s  ~97 min left  (failed=0)
  [pool] 13,825 done  6.21 item/s  ~97 min left  (failed=0)
  [pool] 13,850 done  6.21 item/s  ~97 min left  (failed=0)
  [pool] 13,875 done  6.20 item/s  ~97 min left  (failed=0)
  [pool] 13,900 done  6.20 item/s  ~97 min left  (failed=0)
  [pool] 13,925 done  6.19 item/s  ~97 min left  (failed=0)
  [pool] 13,950 done  6.19 item/s  ~97 min left  (failed=0)
  [pool] 13,975 done  6.18 item/s  ~97 min left  (failed=0)
  [pool] 14,000 done  6.18 item/s  ~97 min left  (failed=0)
  [pool] 14,025 done  6.17 item/s  ~97 min left  (failed=0)
  [pool] 14,050 done  6.17 item/s  ~97 min left  (failed=0)
  [pool] 14,075 done  6.17 item/s  ~97 min left  (failed=0)
  [pool] 14,100 done  6.16 item/s  ~97 min left  (failed=0)
  [pool] 14,125 done  6.16 item/s  ~97 min left  (failed=0)
  [pool] 14,150 done  6.15 item/s  ~97 min left  (failed=0)
  [pool] 14,175 done  6.15 item/s  ~97 min left  (failed=0)
  [pool] 14,200 done  6.15 item/s  ~97 min left  (failed=0)
  [pool] 14,225 done  6.14 item/s  ~97 min left  (failed=0)
  [pool] 14,250 done  6.14 item/s  ~97 min left  (failed=0)
  [pool] 14,275 done  6.13 item/s  ~97 min left  (failed=0)
  [pool] 14,300 done  6.13 item/s  ~97 min left  (failed=0)
  [pool] 14,325 done  6.13 item/s  ~97 min left  (failed=0)
  [pool] 14,350 done  6.12 item/s  ~97 min left  (failed=0)
  [pool] 14,375 done  6.12 item/s  ~97 min left  (failed=0)
  [pool] 14,400 done  6.11 item/s  ~97 min left  (failed=0)
  [pool] 14,425 done  6.11 item/s  ~97 min left  (failed=0)
  [pool] 14,450 done  6.10 item/s  ~97 min left  (failed=0)
  [pool] 14,475 done  6.10 item/s  ~97 min left  (failed=0)
  [pool] 14,500 done  6.10 item/s  ~97 min left  (failed=0)
  [pool] 14,525 done  6.09 item/s  ~97 min left  (failed=0)
  [pool] 14,550 done  6.09 item/s  ~97 min left  (failed=0)
  [pool] 14,575 done  6.08 item/s  ~97 min left  (failed=0)
  [pool] 14,600 done  6.08 item/s  ~97 min left  (failed=0)
  [pool] 14,625 done  6.08 item/s  ~97 min left  (failed=0)
  [pool] 14,650 done  6.07 item/s  ~97 min left  (failed=0)
  [pool] 14,675 done  6.07 item/s  ~97 min left  (failed=0)
  [pool] 14,700 done  6.07 item/s  ~97 min left  (failed=0)
  [pool] 14,725 done  6.07 item/s  ~97 min left  (failed=0)
  [pool] 14,750 done  6.06 item/s  ~97 min left  (failed=0)
  [pool] 14,775 done  6.06 item/s  ~97 min left  (failed=0)
  [pool] 14,800 done  6.06 item/s  ~97 min left  (failed=0)
  [pool] 14,825 done  6.05 item/s  ~97 min left  (failed=0)
  [pool] 14,850 done  6.05 item/s  ~97 min left  (failed=0)
  [pool] 14,875 done  6.04 item/s  ~97 min left  (failed=0)
  [pool] 14,900 done  6.04 item/s  ~97 min left  (failed=0)
  [pool] 14,925 done  6.04 item/s  ~97 min left  (failed=0)
  [pool] 14,950 done  6.03 item/s  ~97 min left  (failed=0)
  [pool] 14,975 done  6.03 item/s  ~97 min left  (failed=0)
  [pool] 15,000 done  6.03 item/s  ~97 min left  (failed=0)
  [pool] 15,025 done  6.02 item/s  ~97 min left  (failed=0)
  [pool] 15,050 done  6.02 item/s  ~97 min left  (failed=0)
  [pool] 15,075 done  6.01 item/s  ~97 min left  (failed=0)
  [pool] 15,100 done  6.01 item/s  ~97 min left  (failed=0)
  [pool] 15,125 done  6.01 item/s  ~97 min left  (failed=0)
  [pool] 15,150 done  6.01 item/s  ~97 min left  (failed=0)
  [pool] 15,175 done  6.00 item/s  ~97 min left  (failed=0)
  [pool] 15,200 done  6.00 item/s  ~97 min left  (failed=0)
  [pool] 15,225 done  5.99 item/s  ~97 min left  (failed=0)
  [pool] 15,250 done  5.99 item/s  ~97 min left  (failed=0)
  [pool] 15,275 done  5.98 item/s  ~97 min left  (failed=0)
  [pool] 15,300 done  5.98 item/s  ~97 min left  (failed=0)
  [pool] 15,325 done  5.98 item/s  ~97 min left  (failed=0)
  [pool] 15,350 done  5.97 item/s  ~97 min left  (failed=0)
  [pool] 15,375 done  5.97 item/s  ~97 min left  (failed=0)
  [pool] 15,400 done  5.97 item/s  ~97 min left  (failed=0)
  [pool] 15,425 done  5.96 item/s  ~97 min left  (failed=0)
  [pool] 15,450 done  5.96 item/s  ~97 min left  (failed=0)
  [pool] 15,475 done  5.96 item/s  ~97 min left  (failed=0)
  [pool] 15,500 done  5.95 item/s  ~97 min left  (failed=0)
  [pool] 15,525 done  5.95 item/s  ~97 min left  (failed=0)
  [pool] 15,550 done  5.95 item/s  ~97 min left  (failed=0)
  [pool] 15,575 done  5.95 item/s  ~97 min left  (failed=0)
  [pool] 15,600 done  5.94 item/s  ~97 min left  (failed=0)
  [pool] 15,625 done  5.94 item/s  ~96 min left  (failed=0)
  [pool] 15,650 done  5.94 item/s  ~96 min left  (failed=0)
  [pool] 15,675 done  5.93 item/s  ~96 min left  (failed=0)
  [pool] 15,700 done  5.93 item/s  ~96 min left  (failed=0)
  [pool] 15,725 done  5.93 item/s  ~96 min left  (failed=0)
  [pool] 15,750 done  5.92 item/s  ~96 min left  (failed=0)
  [pool] 15,775 done  5.92 item/s  ~96 min left  (failed=0)
  [pool] 15,800 done  5.92 item/s  ~96 min left  (failed=0)
  [pool] 15,825 done  5.92 item/s  ~96 min left  (failed=0)
  [pool] 15,850 done  5.91 item/s  ~96 min left  (failed=0)
  [pool] 15,875 done  5.91 item/s  ~96 min left  (failed=0)
  [pool] 15,900 done  5.90 item/s  ~96 min left  (failed=0)
  [pool] 15,925 done  5.90 item/s  ~96 min left  (failed=0)
  [pool] 15,950 done  5.90 item/s  ~96 min left  (failed=0)
  [pool] 15,975 done  5.90 item/s  ~96 min left  (failed=0)
  [pool] 16,000 done  5.89 item/s  ~96 min left  (failed=0)
  [pool] 16,025 done  5.89 item/s  ~96 min left  (failed=0)
  [pool] 16,050 done  5.89 item/s  ~96 min left  (failed=0)
  [pool] 16,075 done  5.88 item/s  ~96 min left  (failed=0)
  [pool] 16,100 done  5.88 item/s  ~96 min left  (failed=0)
  [pool] 16,125 done  5.88 item/s  ~96 min left  (failed=0)
  [pool] 16,150 done  5.88 item/s  ~96 min left  (failed=0)
  [pool] 16,175 done  5.87 item/s  ~96 min left  (failed=0)
  [pool] 16,200 done  5.87 item/s  ~96 min left  (failed=0)
  [pool] 16,225 done  5.87 item/s  ~96 min left  (failed=0)
  [pool] 16,250 done  5.87 item/s  ~96 min left  (failed=0)
  [pool] 16,275 done  5.86 item/s  ~96 min left  (failed=0)
  [pool] 16,300 done  5.86 item/s  ~96 min left  (failed=0)
  [pool] 16,325 done  5.86 item/s  ~96 min left  (failed=0)
  [pool] 16,350 done  5.85 item/s  ~96 min left  (failed=0)
  [pool] 16,375 done  5.85 item/s  ~96 min left  (failed=0)
  [pool] 16,400 done  5.85 item/s  ~96 min left  (failed=0)
  [pool] 16,425 done  5.85 item/s  ~96 min left  (failed=0)
  [pool] 16,450 done  5.84 item/s  ~96 min left  (failed=0)
  [pool] 16,475 done  5.84 item/s  ~96 min left  (failed=0)
  [pool] 16,500 done  5.84 item/s  ~96 min left  (failed=0)
  [pool] 16,525 done  5.83 item/s  ~96 min left  (failed=0)
  [pool] 16,550 done  5.83 item/s  ~96 min left  (failed=0)
  [pool] 16,575 done  5.83 item/s  ~96 min left  (failed=0)
  [pool] 16,600 done  5.83 item/s  ~96 min left  (failed=0)
  [pool] 16,625 done  5.82 item/s  ~96 min left  (failed=0)
  [pool] 16,650 done  5.82 item/s  ~96 min left  (failed=0)
  [pool] 16,675 done  5.82 item/s  ~95 min left  (failed=0)
  [pool] 16,700 done  5.81 item/s  ~95 min left  (failed=0)
  [pool] 16,725 done  5.81 item/s  ~95 min left  (failed=0)
  [pool] 16,750 done  5.81 item/s  ~95 min left  (failed=0)
  [pool] 16,775 done  5.80 item/s  ~95 min left  (failed=0)
  [pool] 16,800 done  5.80 item/s  ~95 min left  (failed=0)
  [pool] 16,825 done  5.80 item/s  ~95 min left  (failed=0)
  [pool] 16,850 done  5.79 item/s  ~95 min left  (failed=0)
  [pool] 16,875 done  5.79 item/s  ~95 min left  (failed=0)
  [pool] 16,900 done  5.79 item/s  ~95 min left  (failed=0)
  [pool] 16,925 done  5.78 item/s  ~95 min left  (failed=0)
  [pool] 16,950 done  5.78 item/s  ~95 min left  (failed=0)
  [pool] 16,975 done  5.78 item/s  ~95 min left  (failed=0)
  [pool] 17,000 done  5.78 item/s  ~95 min left  (failed=0)
  [pool] 17,025 done  5.77 item/s  ~95 min left  (failed=0)
  [pool] 17,050 done  5.77 item/s  ~95 min left  (failed=0)
  [pool] 17,075 done  5.77 item/s  ~95 min left  (failed=0)
  [pool] 17,100 done  5.77 item/s  ~95 min left  (failed=0)
  [pool] 17,125 done  5.76 item/s  ~95 min left  (failed=0)
  [pool] 17,150 done  5.76 item/s  ~95 min left  (failed=0)
  [pool] 17,175 done  5.76 item/s  ~95 min left  (failed=0)
  [pool] 17,200 done  5.76 item/s  ~95 min left  (failed=0)
  [pool] 17,225 done  5.75 item/s  ~95 min left  (failed=0)
  [pool] 17,250 done  5.75 item/s  ~95 min left  (failed=0)
  [pool] 17,275 done  5.75 item/s  ~95 min left  (failed=0)
  [pool] 17,300 done  5.75 item/s  ~95 min left  (failed=0)
  [pool] 17,325 done  5.75 item/s  ~95 min left  (failed=0)
  [pool] 17,350 done  5.75 item/s  ~95 min left  (failed=0)
  [pool] 17,375 done  5.74 item/s  ~95 min left  (failed=0)
  [pool] 17,400 done  5.74 item/s  ~95 min left  (failed=0)
  [pool] 17,425 done  5.73 item/s  ~95 min left  (failed=0)
  [pool] 17,450 done  5.73 item/s  ~95 min left  (failed=0)
  [pool] 17,475 done  5.73 item/s  ~95 min left  (failed=0)
  [pool] 17,500 done  5.73 item/s  ~95 min left  (failed=0)
  [pool] 17,525 done  5.72 item/s  ~95 min left  (failed=0)
  [pool] 17,550 done  5.72 item/s  ~95 min left  (failed=0)
  [pool] 17,575 done  5.72 item/s  ~95 min left  (failed=0)
  [pool] 17,600 done  5.72 item/s  ~94 min left  (failed=0)
  [pool] 17,625 done  5.71 item/s  ~94 min left  (failed=0)
  [pool] 17,650 done  5.71 item/s  ~94 min left  (failed=0)
  [pool] 17,675 done  5.71 item/s  ~94 min left  (failed=0)
  [pool] 17,700 done  5.71 item/s  ~94 min left  (failed=0)
  [pool] 17,725 done  5.70 item/s  ~94 min left  (failed=0)
  [pool] 17,750 done  5.70 item/s  ~94 min left  (failed=0)
  [pool] 17,775 done  5.70 item/s  ~94 min left  (failed=0)
  [pool] 17,800 done  5.70 item/s  ~94 min left  (failed=0)
  [pool] 17,825 done  5.70 item/s  ~94 min left  (failed=0)
  [pool] 17,850 done  5.70 item/s  ~94 min left  (failed=0)
  [pool] 17,875 done  5.69 item/s  ~94 min left  (failed=0)
  [pool] 17,900 done  5.69 item/s  ~94 min left  (failed=0)
  [pool] 17,925 done  5.69 item/s  ~94 min left  (failed=0)
  [pool] 17,950 done  5.69 item/s  ~94 min left  (failed=0)
  [pool] 17,975 done  5.68 item/s  ~94 min left  (failed=0)
  [pool] 18,000 done  5.68 item/s  ~94 min left  (failed=0)
  [pool] 18,025 done  5.68 item/s  ~94 min left  (failed=0)
  [pool] 18,050 done  5.68 item/s  ~94 min left  (failed=0)
  [pool] 18,075 done  5.68 item/s  ~94 min left  (failed=0)
  [pool] 18,100 done  5.67 item/s  ~94 min left  (failed=0)
  [pool] 18,125 done  5.67 item/s  ~94 min left  (failed=0)
  [pool] 18,150 done  5.67 item/s  ~94 min left  (failed=0)
  [pool] 18,175 done  5.67 item/s  ~94 min left  (failed=0)
  [pool] 18,200 done  5.66 item/s  ~94 min left  (failed=0)
  [pool] 18,225 done  5.66 item/s  ~94 min left  (failed=0)
  [pool] 18,250 done  5.66 item/s  ~93 min left  (failed=0)
  [pool] 18,275 done  5.66 item/s  ~93 min left  (failed=0)
  [pool] 18,300 done  5.66 item/s  ~93 min left  (failed=0)
  [pool] 18,325 done  5.65 item/s  ~93 min left  (failed=0)
  [pool] 18,350 done  5.65 item/s  ~93 min left  (failed=0)
  [pool] 18,375 done  5.65 item/s  ~93 min left  (failed=0)
  [pool] 18,400 done  5.65 item/s  ~93 min left  (failed=0)
  [pool] 18,425 done  5.65 item/s  ~93 min left  (failed=0)
  [pool] 18,450 done  5.64 item/s  ~93 min left  (failed=0)
  [pool] 18,475 done  5.64 item/s  ~93 min left  (failed=0)
  [pool] 18,500 done  5.64 item/s  ~93 min left  (failed=0)
  [pool] 18,525 done  5.64 item/s  ~93 min left  (failed=0)
  [pool] 18,550 done  5.63 item/s  ~93 min left  (failed=0)
  [pool] 18,575 done  5.63 item/s  ~93 min left  (failed=0)
  [pool] 18,600 done  5.63 item/s  ~93 min left  (failed=0)
  [pool] 18,625 done  5.63 item/s  ~93 min left  (failed=0)
  [pool] 18,650 done  5.63 item/s  ~93 min left  (failed=0)
  [pool] 18,675 done  5.62 item/s  ~93 min left  (failed=0)
  [pool] 18,700 done  5.62 item/s  ~93 min left  (failed=0)
  [pool] 18,725 done  5.62 item/s  ~93 min left  (failed=0)
  [pool] 18,750 done  5.62 item/s  ~93 min left  (failed=0)
  [pool] 18,775 done  5.62 item/s  ~93 min left  (failed=0)
  [pool] 18,800 done  5.61 item/s  ~93 min left  (failed=0)
  [pool] 18,825 done  5.61 item/s  ~93 min left  (failed=0)
  [pool] 18,850 done  5.61 item/s  ~93 min left  (failed=0)
  [pool] 18,875 done  5.61 item/s  ~93 min left  (failed=0)
  [pool] 18,900 done  5.61 item/s  ~92 min left  (failed=0)
  [pool] 18,925 done  5.60 item/s  ~92 min left  (failed=0)
  [pool] 18,950 done  5.60 item/s  ~92 min left  (failed=0)
  [pool] 18,975 done  5.60 item/s  ~92 min left  (failed=0)
  [pool] 19,000 done  5.60 item/s  ~92 min left  (failed=0)
  [pool] 19,025 done  5.60 item/s  ~92 min left  (failed=0)
  [pool] 19,050 done  5.59 item/s  ~92 min left  (failed=0)
  [pool] 19,075 done  5.59 item/s  ~92 min left  (failed=0)
  [pool] 19,100 done  5.59 item/s  ~92 min left  (failed=0)
  [pool] 19,125 done  5.59 item/s  ~92 min left  (failed=0)
  [pool] 19,150 done  5.59 item/s  ~92 min left  (failed=0)
  [pool] 19,175 done  5.59 item/s  ~92 min left  (failed=0)
  [pool] 19,200 done  5.58 item/s  ~92 min left  (failed=0)
  [pool] 19,225 done  5.58 item/s  ~92 min left  (failed=0)
  [pool] 19,250 done  5.58 item/s  ~92 min left  (failed=0)
  [pool] 19,275 done  5.58 item/s  ~92 min left  (failed=0)
  [pool] 19,300 done  5.57 item/s  ~92 min left  (failed=0)
  [pool] 19,325 done  5.57 item/s  ~92 min left  (failed=0)
  [pool] 19,350 done  5.57 item/s  ~92 min left  (failed=0)
  [pool] 19,375 done  5.57 item/s  ~92 min left  (failed=0)
  [pool] 19,400 done  5.57 item/s  ~92 min left  (failed=0)
  [pool] 19,425 done  5.57 item/s  ~92 min left  (failed=0)
  [pool] 19,450 done  5.57 item/s  ~91 min left  (failed=0)
  [pool] 19,475 done  5.56 item/s  ~91 min left  (failed=0)
  [pool] 19,500 done  5.56 item/s  ~91 min left  (failed=0)
  [pool] 19,525 done  5.56 item/s  ~91 min left  (failed=0)
  [pool] 19,550 done  5.55 item/s  ~91 min left  (failed=0)
  [pool] 19,575 done  5.55 item/s  ~91 min left  (failed=0)
  [pool] 19,600 done  5.55 item/s  ~91 min left  (failed=0)
  [pool] 19,625 done  5.55 item/s  ~91 min left  (failed=0)
  [pool] 19,650 done  5.55 item/s  ~91 min left  (failed=0)
  [pool] 19,675 done  5.55 item/s  ~91 min left  (failed=0)
  [pool] 19,700 done  5.54 item/s  ~91 min left  (failed=0)
  [pool] 19,725 done  5.54 item/s  ~91 min left  (failed=0)
  [pool] 19,750 done  5.54 item/s  ~91 min left  (failed=0)
  [pool] 19,775 done  5.54 item/s  ~91 min left  (failed=0)
  [pool] 19,800 done  5.54 item/s  ~91 min left  (failed=0)
  [pool] 19,825 done  5.53 item/s  ~91 min left  (failed=0)
  [pool] 19,850 done  5.53 item/s  ~91 min left  (failed=0)
  [pool] 19,875 done  5.53 item/s  ~91 min left  (failed=0)
  [pool] 19,900 done  5.53 item/s  ~91 min left  (failed=0)
  [pool] 19,925 done  5.53 item/s  ~91 min left  (failed=0)
  [pool] 19,950 done  5.52 item/s  ~91 min left  (failed=0)
  [pool] 19,975 done  5.52 item/s  ~91 min left  (failed=0)
  [pool] 20,000 done  5.52 item/s  ~91 min left  (failed=0)
  [pool] 20,025 done  5.52 item/s  ~91 min left  (failed=0)
  [pool] 20,050 done  5.52 item/s  ~90 min left  (failed=0)
  [pool] 20,075 done  5.52 item/s  ~90 min left  (failed=0)
  [pool] 20,100 done  5.51 item/s  ~90 min left  (failed=0)
  [pool] 20,125 done  5.51 item/s  ~90 min left  (failed=0)
  [pool] 20,150 done  5.51 item/s  ~90 min left  (failed=0)
  [pool] 20,175 done  5.51 item/s  ~90 min left  (failed=0)
  [pool] 20,200 done  5.51 item/s  ~90 min left  (failed=0)
  [pool] 20,225 done  5.51 item/s  ~90 min left  (failed=0)
  [pool] 20,250 done  5.50 item/s  ~90 min left  (failed=0)
  [pool] 20,275 done  5.50 item/s  ~90 min left  (failed=0)
  [pool] 20,300 done  5.50 item/s  ~90 min left  (failed=0)
  [pool] 20,325 done  5.50 item/s  ~90 min left  (failed=0)
  [pool] 20,350 done  5.50 item/s  ~90 min left  (failed=0)
  [pool] 20,375 done  5.50 item/s  ~90 min left  (failed=0)
